purchase_year_month,product_display_id,product_category_name_english,revenue,orders,units_sold
2017-11,PROD-017479,baby,332.6,2,2
2017-11,PROD-023338,health_beauty,332.57,1,1
2017-11,PROD-014089,furniture_decor,332.24,1,1
2017-11,PROD-032592,furniture_decor,332.24,1,1
2017-11,PROD-005927,perfumery,332.22,1,1
2017-11,PROD-031519,office_furniture,332.07,1,1
2017-11,PROD-014701,toys,331.58,1,2
2017-11,PROD-000211,furniture_decor,330.8,1,1
2017-11,PROD-004507,furniture_decor,330.5,1,1
2017-11,PROD-032086,electronics,329.93,3,4
2017-11,PROD-022460,telephony,329.67,2,2
2017-11,PROD-022088,air_conditioning,329.38,1,1
2017-11,PROD-003561,toys,328.72,3,3
2017-11,PROD-022332,auto,328.4,1,1
2017-11,PROD-002839,health_beauty,328.38,1,1
2017-11,PROD-022714,sports_leisure,328.38,2,2
2017-11,PROD-015159,baby,328.24,1,1
2017-11,PROD-013274,furniture_decor,328.14,1,2
2017-11,PROD-016158,furniture_decor,328.08,3,8
2017-11,PROD-003656,furniture_living_room,327.36,2,2
2017-11,PROD-030159,computers_accessories,327.23,5,5
2017-11,PROD-032506,perfumery,326.92,1,1
2017-11,PROD-024082,health_beauty,326.9,1,1
2017-11,PROD-003261,watches_gifts,326.76,2,5
2017-11,PROD-020993,watches_gifts,326.33,2,2
2017-11,PROD-010108,furniture_decor,323.96,1,1
2017-11,PROD-010772,sports_leisure,323.84,2,2
2017-11,PROD-006379,pet_shop,323.82,1,1
2017-11,PROD-023671,electronics,323.67,2,2
2017-11,PROD-019516,toys,323.52,1,1
2017-11,PROD-015510,bed_bath_table,323.32,2,2
2017-11,PROD-029873,office_furniture,323.06,2,3
2017-11,PROD-005616,bed_bath_table,322.94,1,2
2017-11,PROD-019441,fashion_bags_accessories,322.8,1,1
2017-11,PROD-027664,furniture_decor,322.64,3,6
2017-11,PROD-021344,sports_leisure,322.58,2,2
2017-11,PROD-028706,computers_accessories,322.02,1,1
2017-11,PROD-031919,cool_stuff,321.9,1,3
2017-11,PROD-012106,electronics,321.81,9,9
2017-11,PROD-025172,watches_gifts,321.2,3,3
2017-11,PROD-026392,furniture_decor,320.73,1,1
2017-11,PROD-006462,furniture_decor,320.58,1,1
2017-11,PROD-005307,cool_stuff,320.46,2,2
2017-11,PROD-029082,unknown,319.45,1,1
2017-11,PROD-005659,sports_leisure,319.3,3,3
2017-11,PROD-019127,construction_tools_construction,319.25,1,1
2017-11,PROD-032815,furniture_decor,319.17,1,3
2017-11,PROD-010399,musical_instruments,318.87,1,1
2017-11,PROD-016739,luggage_accessories,318.63,2,2
2017-11,PROD-017602,sports_leisure,318.5,4,4
2017-11,PROD-024502,toys,317.85,1,1
2017-11,PROD-029236,home_confort,317.8,1,1
2017-11,PROD-008684,bed_bath_table,317.79,3,3
2017-11,PROD-024763,health_beauty,316.4,1,1
2017-11,PROD-029753,watches_gifts,316.23,2,2
2017-11,PROD-008757,toys,316.11,2,3
2017-11,PROD-000156,computers_accessories,315.73,1,1
2017-11,PROD-018356,toys,315.68,1,1
2017-11,PROD-025931,furniture_living_room,315.49,2,2
2017-11,PROD-030729,audio,315.11,1,1
2017-11,PROD-027297,sports_leisure,314.77,5,7
2017-11,PROD-010459,office_furniture,314.76,1,2
2017-11,PROD-001749,bed_bath_table,314.47,3,3
2017-11,PROD-010425,sports_leisure,314.04,3,3
2017-11,PROD-013554,bed_bath_table,313.65,3,3
2017-11,PROD-008380,watches_gifts,313.5,1,1
2017-11,PROD-014541,toys,313.5,1,1
2017-11,PROD-003967,bed_bath_table,312.88,1,2
2017-11,PROD-008491,watches_gifts,312.74,1,1
2017-11,PROD-008688,bed_bath_table,312.61,1,1
2017-11,PROD-024813,sports_leisure,312.42,1,1
2017-11,PROD-008625,watches_gifts,312.15,2,4
2017-11,PROD-008235,pet_shop,311.32,1,1
2017-11,PROD-018289,housewares,311.28,4,8
2017-11,PROD-000790,furniture_decor,311.21,1,1
2017-11,PROD-017586,computers_accessories,311.17,4,4
2017-11,PROD-001049,musical_instruments,310.9,1,1
2017-11,PROD-002949,musical_instruments,310.81,1,1
2017-11,PROD-000563,furniture_decor,310.65,1,3
2017-11,PROD-021842,construction_tools_construction,310.58,2,2
2017-11,PROD-020254,bed_bath_table,310.46,3,3
2017-11,PROD-016899,construction_tools_construction,310.21,1,1
2017-11,PROD-022883,perfumery,309.29,1,1
2017-11,PROD-009902,air_conditioning,308.16,1,2
2017-11,PROD-002195,sports_leisure,308.13,2,7
2017-11,PROD-004127,bed_bath_table,308.02,2,2
2017-11,PROD-002367,cool_stuff,307.8,2,2
2017-11,PROD-005652,bed_bath_table,307.56,1,1
2017-11,PROD-003500,auto,306.78,1,1
2017-11,PROD-025190,bed_bath_table,306.18,2,2
2017-11,PROD-008597,telephony,305.98,1,1
2017-11,PROD-014778,health_beauty,305.33,3,3
2017-11,PROD-005679,toys,304.86,2,2
2017-11,PROD-017408,perfumery,304.77,1,1
2017-11,PROD-031706,bed_bath_table,304.77,1,1
2017-11,PROD-032163,auto,304.7,2,2
2017-11,PROD-013741,sports_leisure,304.33,7,8
2017-11,PROD-027611,bed_bath_table,304.14,1,1
2017-11,PROD-012407,bed_bath_table,303.89,3,3
2017-11,PROD-032016,furniture_decor,303.86,1,1
2017-11,PROD-022176,office_furniture,303.39,1,1
2017-11,PROD-018304,housewares,303.34,1,1
2017-11,PROD-002741,baby,303.27,4,4
2017-11,PROD-030320,musical_instruments,303.0,1,4
2017-11,PROD-016883,computers_accessories,302.84,2,5
2017-11,PROD-024210,baby,302.35,1,1
2017-11,PROD-026216,sports_leisure,302.2,4,4
2017-11,PROD-023424,bed_bath_table,301.7,2,2
2017-11,PROD-007002,musical_instruments,300.76,1,1
2017-11,PROD-017107,furniture_decor,300.22,1,1
2017-11,PROD-001103,bed_bath_table,299.84,1,1
2017-11,PROD-006198,garden_tools,299.72,1,1
2017-11,PROD-028485,sports_leisure,299.44,1,1
2017-11,PROD-010937,cool_stuff,298.61,5,5
2017-11,PROD-006170,baby,298.3,1,1
2017-11,PROD-020281,office_furniture,298.3,1,2
2017-11,PROD-028238,bed_bath_table,298.11,1,1
2017-11,PROD-012974,luggage_accessories,297.71,2,2
2017-11,PROD-027688,musical_instruments,297.46,3,3
2017-11,PROD-005556,bed_bath_table,297.26,1,1
2017-11,PROD-006827,small_appliances,296.73,1,1
2017-11,PROD-021481,telephony,296.61,1,1
2017-11,PROD-016056,consoles_games,296.43,3,3
2017-11,PROD-007747,office_furniture,296.41,1,1
2017-11,PROD-006918,computers_accessories,296.29,3,3
2017-11,PROD-006011,baby,296.23,2,2
2017-11,PROD-029104,watches_gifts,295.68,1,1
2017-11,PROD-025820,christmas_supplies,295.63,1,1
2017-11,PROD-006504,housewares,295.12,3,3
2017-11,PROD-014987,musical_instruments,295.12,3,3
2017-11,PROD-013838,sports_leisure,294.97,1,1
2017-11,PROD-016771,furniture_decor,293.95,1,1
2017-11,PROD-015263,bed_bath_table,293.91,2,2
2017-11,PROD-011229,stationery,293.47,2,2
2017-11,PROD-017294,cool_stuff,293.07,4,4
2017-11,PROD-032201,sports_leisure,292.63,1,1
2017-11,PROD-008653,computers_accessories,292.38,3,3
2017-11,PROD-018812,stationery,292.28,1,1
2017-11,PROD-024555,consoles_games,292.25,4,4
2017-11,PROD-003787,home_confort,291.85,1,1
2017-11,PROD-007651,bed_bath_table,291.52,1,1
2017-11,PROD-024458,pet_shop,291.37,1,1
2017-11,PROD-005439,bed_bath_table,290.94,4,4
2017-11,PROD-023185,bed_bath_table,290.61,2,3
2017-11,PROD-031633,perfumery,290.58,2,2
2017-11,PROD-002944,musical_instruments,290.37,1,1
2017-11,PROD-001201,small_appliances,290.32,2,2
2017-11,PROD-021668,fashion_bags_accessories,290.3,2,2
2017-11,PROD-019704,health_beauty,289.54,2,5
2017-11,PROD-003802,computers_accessories,289.12,2,2
2017-11,PROD-021987,watches_gifts,289.12,2,2
2017-11,PROD-031770,toys,289.07,2,2
2017-11,PROD-018577,bed_bath_table,288.96,2,3
2017-11,PROD-006941,computers_accessories,288.33,1,1
2017-11,PROD-025181,furniture_mattress_and_upholstery,288.29,1,1
2017-11,PROD-003751,sports_leisure,288.23,1,1
2017-11,PROD-013708,bed_bath_table,288.21,1,1
2017-11,PROD-007043,furniture_decor,287.98,2,2
2017-11,PROD-003943,computers_accessories,287.64,1,1
2017-11,PROD-031604,furniture_decor,287.0,1,4
2017-11,PROD-000115,fashion_bags_accessories,286.64,1,1
2017-11,PROD-012679,sports_leisure,286.57,3,3
2017-11,PROD-004542,perfumery,286.54,1,1
2017-11,PROD-006635,sports_leisure,286.54,1,1
2017-11,PROD-015893,sports_leisure,285.49,2,2
2017-11,PROD-018053,computers_accessories,284.81,1,1
2017-11,PROD-009127,pet_shop,284.02,1,1
2017-11,PROD-014719,furniture_decor,283.94,2,2
2017-11,PROD-017671,kitchen_dining_laundry_garden_furniture,283.88,1,1
2017-11,PROD-022311,health_beauty,283.61,1,1
2017-11,PROD-031854,telephony,283.26,5,5
2017-11,PROD-025970,air_conditioning,283.02,1,1
2017-11,PROD-018960,home_confort,282.8,1,1
2017-11,PROD-022099,furniture_decor,282.77,1,1
2017-11,PROD-010923,unknown,282.52,1,1
2017-11,PROD-012678,bed_bath_table,281.97,2,2
2017-11,PROD-018647,stationery,281.94,3,3
2017-11,PROD-001256,unknown,281.73,1,1
2017-11,PROD-014136,baby,281.6,2,2
2017-11,PROD-022904,telephony,281.5,5,5
2017-11,PROD-022980,sports_leisure,281.3,1,1
2017-11,PROD-021413,bed_bath_table,281.03,2,2
2017-11,PROD-019223,cool_stuff,280.91,1,1
2017-11,PROD-022854,computers_accessories,280.67,4,4
2017-11,PROD-030823,furniture_decor,280.64,3,6
2017-11,PROD-008358,audio,280.45,3,3
2017-11,PROD-027460,health_beauty,280.24,2,2
2017-11,PROD-006593,consoles_games,280.0,5,5
2017-11,PROD-006777,perfumery,279.98,1,1
2017-11,PROD-030300,pet_shop,279.96,1,2
2017-11,PROD-002557,computers_accessories,279.7,1,1
2017-11,PROD-019447,computers_accessories,279.7,1,1
2017-11,PROD-006862,sports_leisure,279.51,2,2
2017-11,PROD-018152,sports_leisure,279.3,2,2
2017-11,PROD-017986,unknown,279.25,1,1
2017-11,PROD-016559,furniture_decor,279.24,1,1
2017-11,PROD-023281,sports_leisure,279.1,1,1
2017-11,PROD-016584,sports_leisure,278.66,1,1
2017-11,PROD-010702,watches_gifts,278.56,2,2
2017-11,PROD-018051,sports_leisure,278.43,1,1
2017-11,PROD-019438,electronics,277.96,1,2
2017-11,PROD-025653,computers_accessories,277.64,1,1
2017-11,PROD-030653,sports_leisure,277.63,1,1
2017-11,PROD-031302,baby,277.48,5,5
2017-11,PROD-022264,sports_leisure,277.06,2,2
2017-11,PROD-014267,perfumery,276.62,2,2
2017-11,PROD-019808,bed_bath_table,275.98,1,2
2017-11,PROD-026744,bed_bath_table,275.98,2,2
2017-11,PROD-013631,watches_gifts,275.77,1,1
2017-11,PROD-026954,sports_leisure,275.56,1,1
2017-11,PROD-011992,health_beauty,275.22,2,2
2017-11,PROD-026068,pet_shop,274.29,2,2
2017-11,PROD-019754,party_supplies,274.15,1,1
2017-11,PROD-020872,bed_bath_table,273.93,1,1
2017-11,PROD-007212,housewares,273.84,2,2
2017-11,PROD-021511,garden_tools,273.67,2,2
2017-11,PROD-022284,office_furniture,273.18,1,1
2017-11,PROD-015440,fixed_telephony,273.06,1,1
2017-11,PROD-013737,office_furniture,273.04,1,2
2017-11,PROD-017866,watches_gifts,272.75,2,2
2017-11,PROD-019403,furniture_decor,272.71,1,1
2017-11,PROD-001726,furniture_decor,272.5,1,1
2017-11,PROD-029776,furniture_decor,272.16,2,2
2017-11,PROD-007304,stationery,271.95,2,2
2017-11,PROD-010061,bed_bath_table,271.85,1,1
2017-11,PROD-019047,bed_bath_table,271.85,1,1
2017-11,PROD-007599,sports_leisure,271.7,2,2
2017-11,PROD-023696,fashion_bags_accessories,271.54,1,1
2017-11,PROD-014873,bed_bath_table,270.72,1,1
2017-11,PROD-023969,pet_shop,270.25,2,2
2017-11,PROD-008696,computers_accessories,269.22,1,1
2017-11,PROD-024991,telephony,269.08,1,1
2017-11,PROD-031871,health_beauty,268.81,3,3
2017-11,PROD-006944,garden_tools,268.2,3,6
2017-11,PROD-012808,fashion_bags_accessories,268.19,1,1
2017-11,PROD-015490,garden_tools,268.04,1,1
2017-11,PROD-020659,bed_bath_table,268.02,2,2
2017-11,PROD-028010,bed_bath_table,268.0,1,1
2017-11,PROD-028066,perfumery,267.93,2,2
2017-11,PROD-006239,bed_bath_table,267.89,2,2
2017-11,PROD-021142,luggage_accessories,267.74,1,1
2017-11,PROD-032586,signaling_and_security,267.62,1,1
2017-11,PROD-004698,sports_leisure,267.51,1,1
2017-11,PROD-032407,perfumery,267.16,2,2
2017-11,PROD-015272,home_appliances,267.13,1,1
2017-11,PROD-029006,bed_bath_table,267.04,2,2
2017-11,PROD-015455,computers_accessories,267.01,1,1
2017-11,PROD-014527,bed_bath_table,267.0,3,3
2017-11,PROD-030741,bed_bath_table,266.66,2,2
2017-11,PROD-015485,baby,266.5,1,1
2017-11,PROD-028758,auto,266.3,1,1
2017-11,PROD-016862,furniture_decor,266.27,3,5
2017-11,PROD-017150,sports_leisure,266.1,2,2
2017-11,PROD-027682,bed_bath_table,266.08,1,2
2017-11,PROD-002702,furniture_decor,266.04,1,1
2017-11,PROD-013150,computers_accessories,266.0,1,1
2017-11,PROD-032773,bed_bath_table,265.9,2,2
2017-11,PROD-028074,computers_accessories,265.68,1,1
2017-11,PROD-014626,consoles_games,265.38,1,1
2017-11,PROD-017077,baby,265.35,1,1
2017-11,PROD-004938,home_construction,264.87,1,1
2017-11,PROD-031017,garden_tools,264.31,3,3
2017-11,PROD-027975,watches_gifts,264.29,3,3
2017-11,PROD-006899,construction_tools_construction,264.24,1,2
2017-11,PROD-018480,perfumery,263.91,2,2
2017-11,PROD-027668,furniture_decor,263.88,2,2
2017-11,PROD-020693,furniture_decor,263.7,2,2
2017-11,PROD-028567,cool_stuff,262.94,1,1
2017-11,PROD-024652,toys,262.6,1,1
2017-11,PROD-024528,sports_leisure,262.58,1,1
2017-11,PROD-022300,furniture_decor,262.48,1,1
2017-11,PROD-022745,housewares,262.13,1,1
2017-11,PROD-000630,furniture_bedroom,262.1,1,1
2017-11,PROD-025256,telephony,261.47,2,2
2017-11,PROD-027208,watches_gifts,261.46,1,1
2017-11,PROD-014145,computers_accessories,261.29,2,3
2017-11,PROD-031879,housewares,260.2,4,4
2017-11,PROD-009134,office_furniture,260.19,1,1
2017-11,PROD-023153,office_furniture,260.14,1,2
2017-11,PROD-003454,cine_photo,259.94,1,1
2017-11,PROD-024056,cool_stuff,259.94,1,1
2017-11,PROD-018276,furniture_decor,259.91,1,1
2017-11,PROD-002538,luggage_accessories,259.59,1,1
2017-11,PROD-027359,home_appliances_2,258.74,1,1
2017-11,PROD-028924,watches_gifts,258.0,1,1
2017-11,PROD-016714,health_beauty,257.93,1,1
2017-11,PROD-028399,watches_gifts,257.93,4,4
2017-11,PROD-015922,air_conditioning,257.92,1,1
2017-11,PROD-020700,home_construction,257.83,1,1
2017-11,PROD-018634,watches_gifts,257.82,1,1
2017-11,PROD-015904,sports_leisure,257.66,2,2
2017-11,PROD-013063,cool_stuff,257.53,3,3
2017-11,PROD-019365,bed_bath_table,257.36,1,4
2017-11,PROD-005965,computers_accessories,257.34,1,1
2017-11,PROD-028434,toys,257.34,1,1
2017-11,PROD-027485,furniture_decor,257.15,1,1
2017-11,PROD-016108,audio,257.12,8,8
2017-11,PROD-032509,stationery,257.02,2,2
2017-11,PROD-027332,perfumery,257.0,2,2
2017-11,PROD-031926,office_furniture,256.92,1,1
2017-11,PROD-021077,auto,256.77,1,1
2017-11,PROD-010008,bed_bath_table,256.74,3,3
2017-11,PROD-016783,baby,256.44,3,3
2017-11,PROD-018691,home_confort,256.36,4,4
2017-11,PROD-021305,computers_accessories,256.08,1,3
2017-11,PROD-009278,electronics,255.69,5,7
2017-11,PROD-013924,tablets_printing_image,255.42,3,3
2017-11,PROD-025891,housewares,255.18,1,1
2017-11,PROD-014046,sports_leisure,255.06,1,2
2017-11,PROD-008818,watches_gifts,254.96,2,2
2017-11,PROD-009189,housewares,254.84,2,2
2017-11,PROD-025986,sports_leisure,254.77,2,2
2017-11,PROD-028967,health_beauty,254.46,6,6
2017-11,PROD-015365,cool_stuff,254.31,2,3
2017-11,PROD-003050,sports_leisure,254.22,1,1
2017-11,PROD-008307,housewares,254.13,3,3
2017-11,PROD-001781,office_furniture,254.04,1,1
2017-11,PROD-020191,cool_stuff,254.04,1,1
2017-11,PROD-028935,computers_accessories,254.01,1,1
2017-11,PROD-017184,housewares,253.74,1,6
2017-11,PROD-013979,watches_gifts,253.4,3,4
2017-11,PROD-020379,bed_bath_table,253.08,1,1
2017-11,PROD-004491,sports_leisure,253.06,1,1
2017-11,PROD-012174,perfumery,252.99,1,1
2017-11,PROD-015414,watches_gifts,252.85,4,5
2017-11,PROD-007588,stationery,252.79,1,1
2017-11,PROD-030476,telephony,252.15,3,3
2017-11,PROD-006479,computers_accessories,252.07,2,7
2017-11,PROD-002527,toys,252.0,1,1
2017-11,PROD-008483,computers_accessories,251.88,1,1
2017-11,PROD-023685,bed_bath_table,251.69,1,1
2017-11,PROD-029584,small_appliances,251.69,1,1
2017-11,PROD-029594,bed_bath_table,251.61,2,2
2017-11,PROD-017031,toys,251.46,3,3
2017-11,PROD-006811,musical_instruments,251.4,1,1
2017-11,PROD-024215,health_beauty,251.29,1,1
2017-11,PROD-028038,home_construction,250.94,1,1
2017-11,PROD-004001,toys,250.94,3,3
2017-11,PROD-018165,watches_gifts,250.87,1,1
2017-11,PROD-022069,housewares,250.85,1,1
2017-11,PROD-012062,computers_accessories,250.73,1,1
2017-11,PROD-010617,cool_stuff,250.47,1,1
2017-11,PROD-003526,consoles_games,250.02,2,2
2017-11,PROD-018487,garden_tools,250.0,1,2
2017-11,PROD-013020,telephony,249.95,6,6
2017-11,PROD-011832,bed_bath_table,249.72,1,1
2017-11,PROD-031005,bed_bath_table,249.25,1,1
2017-11,PROD-008111,office_furniture,248.88,1,1
2017-11,PROD-010264,cool_stuff,248.85,1,1
2017-11,PROD-006436,sports_leisure,248.76,1,1
2017-11,PROD-012782,computers_accessories,248.76,1,1
2017-11,PROD-004200,perfumery,248.23,2,2
2017-11,PROD-013736,furniture_decor,248.19,2,5
2017-11,PROD-029092,toys,248.02,2,2
2017-11,PROD-018470,office_furniture,248.01,1,1
2017-11,PROD-020765,health_beauty,247.97,1,1
2017-11,PROD-011852,toys,247.92,1,1
2017-11,PROD-032206,sports_leisure,247.85,1,1
2017-11,PROD-005892,stationery,247.63,2,2
2017-11,PROD-031641,construction_tools_construction,247.59,2,2
2017-11,PROD-017879,furniture_decor,247.16,1,1
2017-11,PROD-010071,construction_tools_construction,247.02,2,2
2017-11,PROD-007363,sports_leisure,246.92,1,1
2017-11,PROD-014787,cool_stuff,246.92,1,1
2017-11,PROD-004661,housewares,246.52,4,4
2017-11,PROD-027974,books_technical,246.44,1,1
2017-11,PROD-002708,bed_bath_table,246.37,1,1
2017-11,PROD-005147,auto,246.36,1,1
2017-11,PROD-003493,perfumery,246.24,4,4
2017-11,PROD-010499,bed_bath_table,246.18,4,4
2017-11,PROD-009581,stationery,246.14,2,2
2017-11,PROD-031341,books_general_interest,246.0,2,2
2017-11,PROD-020465,watches_gifts,245.82,1,1
2017-11,PROD-011082,perfumery,245.69,1,1
2017-11,PROD-007744,audio,245.44,1,2
2017-11,PROD-030940,luggage_accessories,245.4,1,5
2017-11,PROD-030500,construction_tools_construction,245.33,3,5
2017-11,PROD-031935,auto,245.27,1,1
2017-11,PROD-000368,perfumery,245.19,1,1
2017-11,PROD-006528,health_beauty,245.15,1,1
2017-11,PROD-029335,furniture_decor,245.1,2,3
2017-11,PROD-013033,stationery,245.03,2,2
2017-11,PROD-017687,furniture_decor,244.63,1,1
2017-11,PROD-015063,furniture_decor,244.62,4,4
2017-11,PROD-001130,home_confort,244.34,2,2
2017-11,PROD-032542,telephony,244.28,6,6
2017-11,PROD-004472,sports_leisure,244.06,1,1
2017-11,PROD-015155,perfumery,243.89,1,1
2017-11,PROD-002208,sports_leisure,243.76,1,1
2017-11,PROD-029088,pet_shop,243.68,3,4
2017-11,PROD-015895,computers_accessories,243.65,1,1
2017-11,PROD-020103,office_furniture,243.4,1,1
2017-11,PROD-016528,bed_bath_table,242.93,2,2
2017-11,PROD-005071,auto,242.8,1,1
2017-11,PROD-023737,bed_bath_table,242.54,1,2
2017-11,PROD-010027,auto,242.32,1,1
2017-11,PROD-023588,computers_accessories,242.26,1,1
2017-11,PROD-007928,baby,242.23,3,3
2017-11,PROD-018723,bed_bath_table,242.22,1,2
2017-11,PROD-022555,bed_bath_table,241.61,1,1
2017-11,PROD-011128,auto,241.48,3,3
2017-11,PROD-025016,watches_gifts,241.42,1,1
2017-11,PROD-021177,perfumery,241.19,1,1
2017-11,PROD-027095,furniture_living_room,240.76,1,1
2017-11,PROD-000787,bed_bath_table,240.48,3,3
2017-11,PROD-003397,toys,240.23,2,2
2017-11,PROD-012768,sports_leisure,240.23,1,1
2017-11,PROD-025718,watches_gifts,240.12,1,1
2017-11,PROD-014771,sports_leisure,239.79,5,5
2017-11,PROD-020676,office_furniture,239.16,1,1
2017-11,PROD-012734,furniture_decor,239.04,1,2
2017-11,PROD-016127,sports_leisure,238.81,1,1
2017-11,PROD-005283,sports_leisure,238.79,1,1
2017-11,PROD-006202,sports_leisure,238.79,1,1
2017-11,PROD-021261,toys,238.59,2,3
2017-11,PROD-015975,electronics,238.32,4,5
2017-11,PROD-029125,bed_bath_table,238.15,1,1
2017-11,PROD-009131,books_general_interest,238.07,1,1
2017-11,PROD-013159,auto,238.0,1,1
2017-11,PROD-002476,stationery,237.92,1,1
2017-11,PROD-003897,bed_bath_table,237.07,1,1
2017-11,PROD-018695,office_furniture,236.92,2,2
2017-11,PROD-008965,fashion_bags_accessories,236.79,3,3
2017-11,PROD-005739,perfumery,236.71,1,1
2017-11,PROD-028138,health_beauty,236.67,2,2
2017-11,PROD-010927,watches_gifts,236.65,1,1
2017-11,PROD-015598,baby,236.29,1,1
2017-11,PROD-023050,telephony,236.29,1,1
2017-11,PROD-004942,furniture_decor,236.27,3,9
2017-11,PROD-001017,office_furniture,236.12,1,1
2017-11,PROD-010150,baby,235.98,1,6
2017-11,PROD-007033,sports_leisure,235.58,3,4
2017-11,PROD-022380,sports_leisure,235.45,2,2
2017-11,PROD-012420,health_beauty,235.05,1,5
2017-11,PROD-018957,furniture_decor,234.9,2,2
2017-11,PROD-005440,cool_stuff,234.88,2,2
2017-11,PROD-019113,fashion_male_clothing,234.65,1,1
2017-11,PROD-013278,housewares,234.64,3,3
2017-11,PROD-002260,sports_leisure,234.53,2,2
2017-11,PROD-011364,watches_gifts,234.19,1,1
2017-11,PROD-012784,sports_leisure,233.88,1,1
2017-11,PROD-014155,sports_leisure,233.67,1,1
2017-11,PROD-013106,toys,233.52,2,2
2017-11,PROD-024249,computers_accessories,233.25,4,4
2017-11,PROD-019522,watches_gifts,233.19,1,1
2017-11,PROD-010991,bed_bath_table,233.14,1,1
2017-11,PROD-014359,telephony,232.99,4,4
2017-11,PROD-022829,office_furniture,232.9,1,1
2017-11,PROD-000602,unknown,232.65,3,3
2017-11,PROD-027303,furniture_decor,232.55,2,2
2017-11,PROD-016693,furniture_decor,232.41,1,3
2017-11,PROD-006531,consoles_games,232.07,2,2
2017-11,PROD-029935,toys,231.88,2,2
2017-11,PROD-031694,sports_leisure,231.86,1,1
2017-11,PROD-003336,sports_leisure,231.78,3,3
2017-11,PROD-032367,bed_bath_table,231.47,2,2
2017-11,PROD-000055,bed_bath_table,231.32,1,1
2017-11,PROD-019983,unknown,230.9,1,2
2017-11,PROD-000410,office_furniture,230.6,1,1
2017-11,PROD-026277,cool_stuff,230.5,2,2
2017-11,PROD-020682,housewares,230.48,1,1
2017-11,PROD-029275,cool_stuff,229.9,2,2
2017-11,PROD-002298,perfumery,229.74,1,2
2017-11,PROD-000359,office_furniture,229.73,1,1
2017-11,PROD-026236,bed_bath_table,229.69,1,1
2017-11,PROD-009882,office_furniture,229.34,1,1
2017-11,PROD-004694,toys,228.69,1,1
2017-11,PROD-020419,furniture_decor,228.6,1,1
2017-11,PROD-008930,toys,228.32,1,1
2017-11,PROD-011114,sports_leisure,227.93,1,1
2017-11,PROD-031473,baby,227.56,3,4
2017-11,PROD-030295,consoles_games,227.54,2,2
2017-11,PROD-026806,furniture_decor,226.18,1,1
2017-11,PROD-006940,fashion_bags_accessories,226.12,1,1
2017-11,PROD-011677,housewares,225.77,3,3
2017-11,PROD-010133,toys,225.6,1,6
2017-11,PROD-009528,furniture_decor,225.43,1,1
2017-11,PROD-004489,watches_gifts,225.26,2,2
2017-11,PROD-030045,electronics,225.07,1,1
2017-11,PROD-023702,computers_accessories,224.84,1,2
2017-11,PROD-003957,cds_dvds_musicals,224.82,3,3
2017-11,PROD-000159,furniture_living_room,224.75,1,1
2017-11,PROD-010091,sports_leisure,224.68,1,1
2017-11,PROD-029535,bed_bath_table,224.4,1,4
2017-11,PROD-027532,health_beauty,224.17,3,3
2017-11,PROD-019235,furniture_decor,224.02,1,1
2017-11,PROD-004605,musical_instruments,223.97,1,1
2017-11,PROD-004768,musical_instruments,223.69,1,1
2017-11,PROD-018617,office_furniture,223.64,1,1
2017-11,PROD-017433,sports_leisure,222.98,1,1
2017-11,PROD-017691,computers_accessories,222.96,2,2
2017-11,PROD-001856,air_conditioning,222.71,1,1
2017-11,PROD-028493,electronics,222.17,5,6
2017-11,PROD-031752,sports_leisure,222.17,2,2
2017-11,PROD-016249,health_beauty,222.15,1,3
2017-11,PROD-030290,computers_accessories,221.7,1,1
2017-11,PROD-003880,sports_leisure,221.39,1,1
2017-11,PROD-027616,auto,221.36,2,2
2017-11,PROD-002937,computers_accessories,221.33,2,2
2017-11,PROD-014412,toys,220.79,1,1
2017-11,PROD-012480,housewares,220.75,1,1
2017-11,PROD-029605,bed_bath_table,220.59,1,1
2017-11,PROD-022700,sports_leisure,220.54,1,1
2017-11,PROD-019790,bed_bath_table,220.4,1,4
2017-11,PROD-011500,furniture_decor,220.2,1,1
2017-11,PROD-020324,christmas_supplies,219.74,1,1
2017-11,PROD-020495,christmas_supplies,219.74,1,1
2017-11,PROD-000197,cool_stuff,219.63,1,1
2017-11,PROD-024518,bed_bath_table,218.91,1,1
2017-11,PROD-003364,toys,218.87,1,1
2017-11,PROD-031841,stationery,218.64,1,1
2017-11,PROD-012649,health_beauty,218.55,1,1
2017-11,PROD-013290,books_general_interest,218.55,1,1
2017-11,PROD-000013,fashion_shoes,218.35,1,1
2017-11,PROD-024769,fashion_shoes,218.35,1,1
2017-11,PROD-028798,toys,218.24,1,1
2017-11,PROD-014127,sports_leisure,218.04,1,1
2017-11,PROD-028681,cool_stuff,217.96,1,1
2017-11,PROD-030142,watches_gifts,217.83,1,1
2017-11,PROD-032525,musical_instruments,217.82,1,2
2017-11,PROD-009798,unknown,217.71,1,1
2017-11,PROD-011788,cool_stuff,217.64,1,1
2017-11,PROD-016309,stationery,217.64,1,1
2017-11,PROD-018472,cool_stuff,217.64,1,1
2017-11,PROD-008667,furniture_decor,217.36,1,1
2017-11,PROD-020988,sports_leisure,216.93,1,1
2017-11,PROD-001602,stationery,216.83,1,1
2017-11,PROD-030469,sports_leisure,216.76,1,2
2017-11,PROD-000194,cool_stuff,216.64,1,1
2017-11,PROD-016338,home_confort,216.64,1,1
2017-11,PROD-008205,auto,216.2,1,2
